Date,ACN,AMZN,COST,DIS,F,GILD,JPM,KO,LUV,MA,MSFT,PFE,TSLA,UNH,XOM
2001-06-08,,0.7850000262260437,26.983692169189453,24.406307220458984,10.194497108459473,2.270669937133789,21.796091079711914,11.374357223510742,15.867620468139648,,22.3961124420166,16.123807907104492,,11.376594543457031,20.325780868530273
2001-06-11,,0.7429999709129333,26.569482803344727,24.145769119262695,10.547060012817383,2.1692657470703125,21.786216735839844,11.357041358947754,15.405710220336914,,22.06869888305664,15.975586891174316,,11.079627990722656,20.396268844604492
2001-06-12,,0.7319999933242798,27.010414123535156,24.13043975830078,10.474848747253418,2.1919937133789062,21.44597816467285,11.352099418640137,14.96090316772461,,22.05645751953125,15.90887451171875,,11.097208023071289,20.491771697998047
2001-06-13,,0.7059999704360962,27.050512313842773,23.60169792175293,10.440863609313965,2.202484607696533,21.648162841796875,11.38188362121582,14.969449043273926,,21.631114959716797,15.80882453918457,,11.253511428833008,20.459945678710938
2001-06-14,,0.6644999980926514,27.003740310668945,22.88138771057129,10.398387908935547,2.1443517208099365,21.49527931213379,11.175848960876465,14.704277992248535,,21.083375930786133,16.02745819091797,,11.366826057434082,20.20298957824707
2001-06-15,,0.6244999766349792,27.05720329284668,22.7587833404541,10.232728958129883,2.254497766494751,22.14126968383789,10.987177848815918,14.541759490966797,,20.8140926361084,15.79769515991211,,11.1636381149292,20.214366912841797
2001-06-18,,0.5914999842643738,28.112747192382812,22.24537467956543,10.619268417358398,2.2400739192962646,21.85032081604004,10.865544319152832,14.772709846496582,,20.465259552001953,16.016340255737305,,11.409811973571777,20.127941131591797
2001-06-19,,0.5680000185966492,28.35993766784668,22.107437133789062,10.508830070495605,2.2711071968078613,21.953895568847656,10.860576629638672,14.558863639831543,,20.599885940551758,16.305387496948242,,11.337518692016602,20.098373413085938
2001-06-20,,0.6265000104904175,28.46683120727539,22.41395378112793,10.470602035522461,2.5106310844421387,22.486467361450195,10.905266761779785,14.370673179626465,,21.239425659179688,16.490680694580078,,11.487958908081055,19.952821731567383
2001-06-21,,0.6539999842643738,29.14158821105957,23.065296173095703,11.001559257507324,2.5176243782043457,23.236007690429688,10.820862770080566,14.943784713745117,,21.37102699279785,16.627796173095703,,11.831811904907227,20.107465744018555
2001-06-22,,0.6200000047683716,28.005861282348633,22.36797523498535,10.699970245361328,2.6719160079956055,22.6343936920166,10.637165069580078,14.96090316772461,,21.061946868896484,15.856992721557617,,11.950990676879883,20.221179962158203
2001-06-25,,0.640500009059906,28.025894165039062,22.2147159576416,10.653255462646484,2.514127254486084,22.594951629638672,10.820862770080566,14.6529541015625,,21.068071365356445,15.57165241241455,,12.16981315612793,20.13248062133789
2001-06-26,,0.6625000238418579,26.950279235839844,21.647666931152344,10.530065536499023,2.5329222679138184,22.032793045043945,10.91022777557373,14.550312995910645,,21.462810516357422,15.642062187194824,,12.06430721282959,20.141584396362305
2001-06-27,,0.7020000219345093,26.54276466369629,21.5710391998291,10.309185981750488,2.6011080741882324,21.707326889038086,10.967320442199707,14.815475463867188,,21.768815994262695,15.404892921447754,,12.288987159729004,19.836822509765625
2001-06-28,,0.7179999947547913,28.132770538330078,21.716625213623047,10.538565635681152,2.620777130126953,22.19058609008789,11.257765769958496,15.354389190673828,,22.258411407470703,15.619827270507812,,12.220609664916992,19.745851516723633
2001-06-29,,0.7074999809265137,27.444671630859375,22.138084411621094,10.42812442779541,2.5434117317199707,21.92922592163086,11.170877456665039,15.816295623779297,,22.33797836303711,14.8416109085083,,12.06430721282959,19.866382598876953
2001-07-02,,0.7264999747276306,28.28644371032715,22.023143768310547,10.657498359680176,2.520246982574463,22.585086822509766,11.319826126098633,15.936052322387695,,21.603580474853516,15.15660285949707,,12.203023910522461,19.945985794067383
2001-07-03,,0.7064999938011169,28.152830123901367,21.72429656982422,10.640507698059082,2.5421013832092285,22.679481506347656,11.404229164123535,16.149900436401367,,21.563800811767578,14.98613166809082,,12.16786003112793,19.864110946655273
2001-07-05,,0.7634999752044678,27.59164810180664,21.6016845703125,10.632009506225586,2.488776445388794,22.61985969543457,11.23045539855957,16.072919845581055,,20.964038848876953,14.734148025512695,,12.095571517944336,19.78679084777832
2001-07-06,,0.7634999752044678,26.997053146362305,21.23386573791504,10.313434600830078,2.4354515075683594,22.11311149597168,11.071586608886719,15.670876502990723,,20.214340209960938,14.8416109085083,,12.097522735595703,19.741296768188477
2001-07-09,,0.7904999852180481,28.032577514648438,21.218542098999023,10.351663589477539,2.4577431678771973,21.854780197143555,11.225497245788574,15.99593448638916,,20.101116180419922,15.249253273010254,,12.40621566772461,19.723115921020508
2001-07-10,,0.7804999947547913,27.852203369140625,20.766433715820312,10.513075828552246,2.382127046585083,20.871089935302734,11.088959693908691,15.824851989746094,,19.730859756469727,15.123248100280762,,12.288987159729004,19.504772186279297
2001-07-11,,0.7670000195503235,28.186243057250977,21.456096649169922,10.755195617675781,2.3130664825439453,20.89096450805664,11.297486305236816,16.29532814025879,,20.34897804260254,14.39692211151123,,12.402305603027344,19.320541381835938
2001-07-12,,0.8245000243186951,28.814226150512695,21.164901733398438,10.729707717895508,2.338418960571289,21.134395599365234,11.292523384094238,16.94542121887207,,21.909576416015625,13.933694839477539,,12.712950706481934,19.43425941467285
2001-07-13,,0.8489999771118164,28.7941837310791,21.6016845703125,10.874133110046387,2.475226640701294,21.139360427856445,11.421605110168457,16.688800811767578,,21.830005645751953,14.241281509399414,,12.853619575500488,19.554805755615234
2001-07-16,,0.8004999756813049,29.7294979095459,21.149578094482422,10.619268417358398,2.1635830402374268,20.468664169311523,11.66240406036377,16.765789031982422,,21.78105926513672,14.033754348754883,,12.640658378601074,19.55708122253418
2001-07-17,,0.8174999952316284,29.529083251953125,21.685976028442383,10.925107955932617,2.2824716567993164,21.015159606933594,11.69963550567627,16.919761657714844,,21.976900100708008,14.296865463256836,,12.890734672546387,19.400142669677734
2001-07-18,,0.7979999780654907,29.14827537536621,20.697465896606445,10.763690948486328,2.377756357192993,21.65108299255371,11.473739624023438,16.680252075195312,,21.594402313232422,15.197365760803223,,12.964981079101562,19.161331176757812
2001-07-19,10.603367805480957,0.8245000243186951,29.375410079956055,20.80474281311035,10.89112377166748,2.3178749084472656,21.710693359375,11.592894554138184,16.894100189208984,,22.206398010253906,15.241827964782715,,13.017731666564941,19.59573745727539
2001-07-20,10.491534233093262,0.8489999771118164,29.622600555419922,20.68979835510254,10.942099571228027,2.3615834712982178,21.561662673950195,11.446426391601562,16.603261947631836,,21.169055938720703,15.349309921264648,,12.859479904174805,19.723115921020508
2001-07-23,10.484539985656738,0.8015000224113464,29.208404541015625,20.597848892211914,10.840149879455566,2.312192916870117,21.36789894104004,11.041792869567871,16.43218994140625,,20.529508590698242,14.852734565734863,,12.845803260803223,19.3319149017334
2001-07-24,10.386689186096191,0.6029999852180481,28.072660446166992,20.0384578704834,10.71696662902832,2.184563636779785,21.203947067260742,10.972286224365234,16.20123291015625,,20.29389762878418,14.771195411682129,,12.701228141784668,18.63597869873047
2001-07-25,10.449596405029297,0.5755000114440918,27.93236541748047,20.283668518066406,10.831652641296387,2.2217161655426025,21.31325340270996,11.165919303894043,16.560495376586914,,20.648860931396484,14.860139846801758,,12.593769073486328,19.16361427307129
2001-07-26,10.135058403015137,0.6165000200271606,28.192920684814453,20.613174438476562,10.657498359680176,2.3926174640655518,21.48216438293457,11.170877456665039,16.851322174072266,,20.376514434814453,14.819378852844238,,12.701228141784668,19.43198585510254
2001-07-27,10.142046928405762,0.612500011920929,27.64508819580078,20.71278953552246,10.729707717895508,2.3628952503204346,21.964067459106445,11.118751525878906,16.637479782104492,,20.033802032470703,14.763792991638184,,12.699274063110352,19.4365291595459
2001-07-30,10.274849891662598,0.6274999976158142,28.112747192382812,20.383289337158203,10.687235832214355,2.2339539527893066,21.765348434448242,10.987177848815918,16.474960327148438,,20.134777069091797,14.860139846801758,,13.002100944519043,19.29098129272461
2001-07-31,10.456585884094238,0.6244999766349792,28.760793685913086,20.191715240478516,10.818909645080566,2.2418220043182373,21.511974334716797,11.071586608886719,17.116506576538086,,20.254117965698242,15.275185585021973,,13.172078132629395,18.995309829711914
2001-08-01,10.834028244018555,0.625,28.2263240814209,20.436927795410156,10.758735656738281,2.2247753143310547,21.61133575439453,10.942501068115234,17.005298614501953,,20.339792251586914,15.245536804199219,,12.699274063110352,18.922544479370117
2001-08-02,10.764135360717773,0.609499990940094,28.994613647460938,20.306659698486328,10.797420501708984,2.1766955852508545,21.61133575439453,10.900294303894043,16.774343490600586,,20.639673233032227,15.097311973571777,,12.494132041931152,18.981666564941406
2001-08-03,10.589387893676758,0.6075000166893005,28.734050750732422,20.383289337158203,10.724352836608887,2.2986438274383545,21.521900177001953,11.09641170501709,16.67168617248535,,20.46831703186035,15.097311973571777,,12.56055736541748,18.767871856689453
2001-08-06,10.554438591003418,0.5950000286102295,27.812114715576172,20.559532165527344,10.5954008102417,2.2549350261688232,21.243694305419922,11.074069023132324,16.637479782104492,,20.23575782775879,14.949075698852539,,12.410120010375977,18.581375122070312
2001-08-07,10.834028244018555,0.5799999833106995,28.166196823120117,20.919692993164062,10.638381004333496,2.2225894927978516,21.248653411865234,11.141092300415039,16.594711303710938,,20.303081512451172,14.919435501098633,,12.578142166137695,18.82246208190918
2001-08-08,10.484539985656738,0.5554999709129333,28.172882080078125,20.705127716064453,10.475045204162598,2.1128811836242676,20.905855178833008,11.295001029968262,16.474960327148438,,19.847145080566406,14.860139846801758,,12.43942642211914,18.763334274291992
2001-08-09,10.834028244018555,0.5230000019073486,27.331100463867188,20.873708724975586,10.475045204162598,2.1002049446105957,20.81644058227539,11.322308540344238,15.824851989746094,,19.89303970336914,15.101015090942383,,12.433565139770508,18.73131561279297
2001-08-10,10.617347717285156,0.4975000023841858,26.709789276123047,20.996320724487305,10.646979331970215,2.097144842147827,20.990312576293945,11.337202072143555,15.910393714904785,,20.049095153808594,15.230719566345215,,12.578142166137695,18.914276123046875
2001-08-13,10.491534233093262,0.5059999823570251,27.19080352783203,20.873708724975586,10.204249382019043,2.215596914291382,20.925735473632812,11.369475364685059,15.534013748168945,,20.143959045410156,15.167722702026367,,12.752020835876465,18.937149047851562
2001-08-14,10.274849891662598,0.5264999866485596,27.404584884643555,20.7511043548584,9.881877899169922,2.228271961212158,20.990312576293945,11.429055213928223,15.568232536315918,,19.79511833190918,15.219597816467285,,12.796957015991211,18.82279396057129
2001-08-15,10.337759971618652,0.5040000081062317,26.522724151611328,20.398618698120117,9.69274616241455,2.2732930183410645,20.940645217895508,11.811346054077148,15.080653190612793,,19.339176177978516,15.312491416931152,,12.777423858642578,18.982892990112305
2001-08-16,9.820523262023926,0.49050000309944153,26.983692169189453,20.26834487915039,10.088193893432617,2.270232677459717,20.955543518066406,11.843615531921387,15.26883316040039,,19.773698806762695,15.305065155029297,,12.972798347473145,18.8868350982666
2001-08-17,10.149039268493652,0.49950000643730164,26.328975677490234,19.655315399169922,9.327391624450684,2.1635830402374268,20.607786178588867,11.801413536071777,15.080653190612793,,18.935258865356445,15.513143539428711,,12.82040786743164,18.511754989624023
2001-08-20,10.729181289672852,0.5199999809265137,26.876800537109375,19.846885681152344,8.76860523223877,2.23176908493042,20.41401481628418,12.049651145935059,15.824851989746094,,19.186172485351562,15.38680648803711,,12.9122314453125,18.63982582092285
2001-08-21,10.806071281433105,0.4945000112056732,25.847944259643555,19.77025604248047,8.639657020568848,2.261927604675293,20.076175689697266,11.992561340332031,15.397163391113281,,18.598655700683594,15.100701332092285,,13.039220809936523,18.475162506103516
2001-08-22,10.722193717956543,0.5099999904632568,25.968217849731445,20.00780487060547,8.72991943359375,2.4022328853607178,20.468664169311523,11.977665901184082,15.311609268188477,,18.561939239501953,15.115559577941895,,13.164264678955078,18.62152862548828
2001-08-23,10.659283638000488,0.4814999997615814,25.78782844543457,20.0384578704834,8.631060600280762,2.57182240486145,20.230199813842773,12.275556564331055,15.345839500427246,,18.0906982421875,15.115559577941895,,13.431915283203125,18.703866958618164
2001-08-24,10.764135360717773,0.5115000009536743,26.175321578979492,20.421600341796875,8.764307022094727,2.6448171138763428,20.334518432617188,12.215983390808105,15.910393714904785,,18.987272262573242,15.357087135314941,,13.306883811950684,19.07437515258789
2001-08-27,10.820048332214355,0.5065000057220459,26.362369537353516,20.230030059814453,8.704130172729492,2.6994526386260986,20.418987274169922,12.042213439941406,15.628108978271484,,19.06683349609375,15.215882301330566,,13.383075714111328,18.77705192565918
2001-08-28,10.73617172241211,0.4984999895095825,26.53607940673828,19.739601135253906,8.73421859741211,2.668419361114502,20.115924835205078,11.883339881896973,15.568232536315918,,18.586414337158203,14.918622016906738,,13.467093467712402,18.53004264831543
2001-08-29,10.491534233093262,0.4595000147819519,25.948184967041016,19.471405029296875,8.678339958190918,2.690274238586426,19.658863067626953,11.841136932373047,15.260285377502441,,18.436481475830078,14.714256286621094,,13.529610633850098,18.4705810546875
2001-08-30,10.449596405029297,0.4345000088214874,25.313495635986328,18.873693466186523,8.493511199951172,2.6990158557891846,19.494922637939453,12.111719131469727,15.20041561126709,,17.423622131347656,14.231215476989746,,13.428019523620605,18.365379333496094
2001-08-31,10.414647102355957,0.44699999690055847,24.992815017700195,19.48672866821289,8.54079532623291,2.6535584926605225,19.574411392211914,12.081927299499512,15.307369232177734,,17.457279205322266,14.23493480682373,,13.297114372253418,18.365379333496094
2001-09-04,10.750149726867676,0.429500013589859,25.159839630126953,19.701284408569336,8.704130172729492,2.6526851654052734,19.78803253173828,12.287968635559082,15.615401268005371,,17.16658592224121,14.338976860046387,,13.283438682556152,18.63982582092285
2001-09-05,10.421638488769531,0.3824999928474426,24.859203338623047,19.43309211730957,8.58377742767334,2.6098499298095703,19.052753448486328,12.523801803588867,15.213252067565918,,17.668418884277344,14.617657661437988,,13.344005584716797,18.85480499267578
2001-09-06,10.135058403015137,0.4074999988079071,23.396114349365234,18.76641273498535,8.338773727416992,2.6352009773254395,18.35224151611328,12.290452003479004,15.187578201293945,,17.14209747314453,14.28695011138916,,13.062668800354004,18.708436965942383
2001-09-07,10.149039268493652,0.4255000054836273,22.687946319580078,18.4752254486084,8.063679695129395,2.5722601413726807,18.38206672668457,12.345063209533691,14.49451732635498,,16.952373504638672,13.748175621032715,,12.757887840270996,18.708436965942383
2001-09-10,10.589387893676758,0.43149998784065247,22.8282413482666,18.0690975189209,8.338773727416992,2.5307366847991943,18.511226654052734,12.399680137634277,14.648526191711426,,17.61945915222168,14.182912826538086,,12.972798347473145,18.86396598815918
2001-09-17,10.2049560546875,0.37450000643730164,21.478721618652344,14.751060485839844,7.113744735717773,2.3152527809143066,17.512638092041016,12.597600936889648,11.123295783996582,,16.190439224243164,14.17176628112793,,12.60354232788086,18.365379333496094
2001-09-18,10.17000675201416,0.3644999861717224,21.578937530517578,14.099717140197754,7.277081489562988,2.1439144611358643,17.308940887451172,12.414406776428223,11.114744186401367,,16.62189483642578,14.045438766479492,,12.21083927154541,18.058902740478516
2001-09-19,9.750624656677246,0.36550000309944153,21.251577377319336,14.176344871520996,7.0621657371521,2.196364641189575,16.94626808166504,12.421937942504883,10.977836608886719,,16.484203338623047,13.755606651306152,,12.06430721282959,17.569477081298828
2001-09-20,9.051656723022461,0.37400001287460327,21.064516067504883,13.011589050292969,6.658123016357422,2.23176908493042,15.679396629333496,12.13334846496582,10.977836608886719,,15.532539367675781,13.577249526977539,,11.997881889343262,16.933656692504883
2001-09-21,8.911864280700684,0.37400001287460327,20.8574161529541,13.693584442138672,6.593648910522461,2.0831596851348877,15.311751365661621,11.744375228881836,11.636683464050293,,15.211236000061035,13.30228328704834,,11.71263599395752,16.38932991027832
2001-09-24,9.226399421691895,0.37299999594688416,22.380630493164062,13.716574668884277,7.0621657371521,2.118126153945923,16.186140060424805,12.053043365478516,11.765024185180664,,15.915042877197266,13.387747764587402,,12.036955833435059,16.403059005737305
2001-09-25,8.946812629699707,0.3544999957084656,22.387304306030273,13.37940788269043,6.928915977478027,2.2894649505615234,16.519004821777344,12.045510292053223,12.030277252197266,,15.697782516479492,13.740742683410645,,12.306571960449219,16.595165252685547
2001-09-26,8.52742862701416,0.3174999952316284,22.494211196899414,13.364080429077148,7.040674686431885,2.3711998462677,16.191116333007812,11.766959190368652,12.064498901367188,,15.382596015930176,14.324111938476562,,12.816496849060059,16.471662521362305
2001-09-27,8.282790184020996,0.3100000023841858,22.487520217895508,13.448369979858398,7.118045330047607,2.4835314750671387,16.454418182373047,11.78201675415039,11.970380783081055,,15.287745475769043,14.769999504089355,,12.89268970489502,17.57404327392578
2001-09-28,8.911864280700684,0.2985000014305115,23.75687599182129,14.268303871154785,7.457613945007324,2.45512056350708,16.96613883972168,11.756924629211426,12.697670936584473,,15.657994270324707,14.900046348571777,,12.992328643798828,18.022315979003906
2001-10-01,8.876914024353027,0.3005000054836273,23.549776077270508,13.808526039123535,7.410331726074219,2.4747893810272217,16.891620635986328,11.566204071044922,12.526537895202637,,15.8477201461792,15.271618843078613,,13.07048511505127,17.880512237548828
2001-10-02,8.793037414550781,0.30399999022483826,23.71010971069336,14.559490203857422,7.651040077209473,2.4747893810272217,17.383464813232422,11.586280822753906,13.108379364013672,,16.233280181884766,15.420247077941895,,13.140817642211914,18.292184829711914
2001-10-03,9.051656723022461,0.33799999952316284,24.331411361694336,15.256814956665039,7.715518474578857,2.4747893810272217,17.393495559692383,11.493430137634277,13.510523796081543,,17.206371307373047,15.327363014221191,,13.140817642211914,18.22357749938965
2001-10-04,9.429098129272461,0.35199999809265137,23.529727935791016,14.789376258850098,7.410331726074219,2.556525230407715,17.137638092041016,11.332820892333984,13.519081115722656,,17.2706241607666,15.241899490356445,,13.304930686950684,18.562076568603516
2001-10-05,9.471036911010742,0.36000001430511475,23.629945755004883,14.712747573852539,7.595161437988281,2.4900877475738525,16.761375427246094,11.418144226074219,13.24527645111084,,17.66230010986328,15.528010368347168,,13.406524658203125,18.612382888793945
2001-10-08,9.247367858886719,0.35600000619888306,22.741409301757812,14.337263107299805,7.431822299957275,2.491398811340332,16.27474021911621,11.58126449584961,12.843130111694336,,17.760217666625977,15.234464645385742,,13.304930686950684,18.726728439331055
2001-10-09,9.366193771362305,0.34549999237060547,22.4073543548584,14.63611888885498,7.543577671051025,2.572697401046753,16.530597686767578,11.588793754577637,12.937246322631836,,16.695341110229492,15.137853622436523,,13.301019668579102,18.78162956237793
2001-10-10,9.554913520812988,0.3630000054836273,23.883808135986328,14.789376258850098,7.7928853034973145,2.74491024017334,16.751338958740234,11.58126449584961,13.673094749450684,,16.98604393005371,15.513143539428711,,13.465136528015137,19.339685440063477
2001-10-11,10.596380233764648,0.39250001311302185,25.547317504882812,15.21083927154541,7.737008094787598,2.7562737464904785,16.766389846801758,11.556168556213379,13.775773048400879,,17.23390007019043,14.959505081176758,,13.222877502441406,19.252763748168945
2001-10-12,11.567946434020996,0.4034999907016754,25.62749671936035,15.026927947998047,7.620950222015381,2.7164995670318604,16.500497817993164,11.242484092712402,13.202496528625488,,17.25225830078125,15.182437896728516,,13.1076021194458,19.344255447387695
2001-10-15,12.231968879699707,0.4440000057220459,25.447118759155273,14.674436569213867,7.620950222015381,2.8061013221740723,16.831602096557617,11.167196273803711,13.116930961608887,,17.766342163085938,15.371940612792969,,13.328375816345215,19.051515579223633
2001-10-16,12.197019577026367,0.4779999852180481,26.175321578979492,14.682098388671875,7.599456787109375,2.750591993331909,17.02726173400879,11.17723560333252,13.211052894592285,,17.88568115234375,15.271618843078613,,13.402618408203125,19.097251892089844
2001-10-17,11.868501663208008,0.44600000977516174,25.393665313720703,14.176344871520996,7.36305046081543,2.617279291152954,17.358381271362305,11.111982345581055,12.98858642578125,,17.145156860351562,15.475987434387207,,13.295166015625,18.955448150634766
2001-10-18,11.672791481018066,0.4235000014305115,25.320173263549805,13.716574668884277,7.208311080932617,2.74491024017334,17.127599716186523,11.573731422424316,12.92014217376709,,17.3654842376709,15.5540189743042,,13.248272895812988,18.47972869873047
2001-10-19,11.777639389038086,0.40049999952316284,26.095157623291016,14.168683052062988,7.096553802490234,2.8428173065185547,16.99214744567871,12.193581581115723,12.860240936279297,,17.717378616333008,15.728652000427246,,13.209196090698242,18.543773651123047
2001-10-22,12.231968879699707,0.43849998712539673,26.061752319335938,14.21466064453125,7.113744735717773,2.9564597606658936,17.714574813842773,12.291441917419434,13.476301193237305,,18.408937454223633,15.977616310119629,,13.451462745666504,18.809080123901367
2001-10-23,12.315845489501953,0.47749999165534973,26.308935165405273,14.191673278808594,7.2512969970703125,2.8891489505767822,17.94033432006836,12.263839721679688,13.613204956054688,,18.491558074951172,15.847554206848145,,13.28735065460205,18.694721221923828
2001-10-24,12.39971923828125,0.38199999928474426,26.56280517578125,14.13036823272705,6.903128147125244,3.000605821609497,18.171110153198242,12.238752365112305,13.707324981689453,,18.76390266418457,15.96274185180664,,12.894641876220703,18.232723236083984
2001-10-25,12.39971923828125,0.38850000500679016,26.85677146911621,14.574817657470703,7.100852012634277,3.00716233253479,18.803224563598633,12.406876564025879,14.075252532958984,,19.14333724975586,15.981328964233398,,12.992328643798828,18.552915573120117
2001-10-26,12.315845489501953,0.3779999911785126,27.070556640625,14.337263107299805,7.161026477813721,2.958209276199341,18.838354110717773,12.3316011428833,13.681654930114746,,19.03317642211914,15.866132736206055,,13.170125007629395,18.78162956237793
2001-10-29,12.26691722869873,0.35249999165534973,25.694305419921875,13.984771728515625,6.967602729797363,2.8651084899902344,17.915252685546875,12.19859790802002,13.690213203430176,,18.249818801879883,15.817834854125977,,13.144721984863281,18.60780143737793
2001-10-30,12.127119064331055,0.32100000977516174,25.072980880737305,13.915809631347656,6.898828983306885,2.8244597911834717,17.814908981323242,12.085665702819824,13.493415832519531,,18.017253875732422,15.773245811462402,,13.056804656982422,18.049760818481445
2001-10-31,12.280892372131348,0.3490000069141388,25.273408889770508,14.245311737060547,6.9639129638671875,2.749281167984009,17.739660263061523,12.015399932861328,13.604650497436523,,17.793880462646484,15.568883895874023,,12.845803260803223,18.045185089111328
2001-11-01,12.79813289642334,0.3474999964237213,26.335657119750977,14.429220199584961,7.102757930755615,2.763704299926758,18.23131561279297,12.193581581115723,13.972566604614258,,18.92302131652832,15.881001472473145,,12.742254257202148,18.520893096923828
2001-11-02,12.756195068359375,0.33550000190734863,26.85677146911621,14.459870338439941,7.068047046661377,2.7357308864593506,18.080814361572266,12.266351699829102,13.95545768737793,,18.78838539123535,15.680359840393066,,12.806732177734375,18.186983108520508
2001-11-05,12.651350975036621,0.34950000047683716,27.43798065185547,14.682098388671875,7.020316123962402,2.859426259994507,18.241342544555664,12.371745109558105,14.57152271270752,,19.3606014251709,15.59117603302002,,12.916135787963867,18.017738342285156
2001-11-06,12.560486793518066,0.35249999165534973,27.925691604614258,14.367918968200684,7.107095718383789,2.8607380390167236,18.83333969116211,12.50976848602295,14.734090805053711,,19.82265281677246,15.721223831176758,,13.039220809936523,18.054340362548828
2001-11-07,13.210526466369629,0.3714999854564667,27.638410568237305,14.145691871643066,7.063706874847412,2.917996406555176,19.3601131439209,12.396842002868652,15.144794464111328,,19.66047477722168,15.658060073852539,,12.875105857849121,17.98072624206543
2001-11-08,13.944446563720703,0.34850001335144043,28.50022315979004,14.436882972717285,7.276312828063965,2.8943941593170166,19.465456008911133,12.314030647277832,15.076346397399902,,19.71250343322754,15.717501640319824,,12.541019439697266,18.173952102661133
2001-11-09,13.944446563720703,0.35600000619888306,28.760793685913086,14.52117919921875,7.141808032989502,2.8065388202667236,19.59088897705078,12.35167407989502,14.639971733093262,,19.954242706298828,15.654341697692871,,12.412074089050293,18.519033432006836
2001-11-12,13.622918128967285,0.35249999165534973,28.333219528198242,14.337263107299805,7.033336162567139,2.783811092376709,19.465456008911133,12.376766204833984,14.314824104309082,,20.131717681884766,15.628336906433105,,12.585956573486328,18.431617736816406
2001-11-13,14.538567543029785,0.3644999861717224,28.77414894104004,14.63611888885498,7.128790378570557,2.958209276199341,19.74138832092285,12.459579467773438,14.965113639831543,,20.77737808227539,15.821547508239746,,12.689506530761719,18.634061813354492
2001-11-14,14.126174926757812,0.47450000047683716,28.807540893554688,14.80470085144043,7.089743614196777,2.945969581604004,19.891902923583984,12.547409057617188,15.384369850158691,,20.18068504333496,15.788017272949219,,12.7070894241333,17.805885314941406
2001-11-15,14.154130935668945,0.45249998569488525,28.453462600708008,15.555669784545898,7.276312828063965,2.943784713745117,19.84172821044922,12.547409057617188,15.829306602478027,,20.23270034790039,15.888603210449219,,12.728584289550781,17.111129760742188
2001-11-16,14.706323623657227,0.44749999046325684,28.146154403686523,15.908159255981445,7.397800445556641,2.9835596084594727,19.771495819091797,12.52984619140625,15.675287246704102,,20.119478225708008,15.918411254882812,,12.785233497619629,17.27216339111328
2001-11-19,15.377331733703613,0.4595000147819519,28.66724967956543,16.475210189819336,7.61474609375,3.060924530029297,20.117658615112305,12.414406776428223,16.03466033935547,,20.36121368408203,16.086057662963867,,13.168166160583496,17.02830696105957
2001-11-20,14.853105545043945,0.4300000071525574,27.925691604614258,16.29896354675293,7.49759578704834,2.970446825027466,19.76648712158203,12.296463012695312,15.555496215820312,,20.01238441467285,16.086057662963867,,13.820716857910156,17.46540069580078
2001-11-21,14.224035263061523,0.4399999976158142,27.311054229736328,15.977128028869629,7.432512283325195,3.0102221965789795,19.485532760620117,12.236234664916992,15.906318664550781,,19.599275588989258,16.253694534301758,,13.846117973327637,17.4285945892334
2001-11-23,14.363818168640137,0.45399999618530273,28.146154403686523,16.092063903808594,7.757927417755127,3.0246453285217285,19.761463165283203,12.334104537963867,15.95765495300293,,19.801233291625977,16.261137008666992,,13.914491653442383,17.686250686645508
2001-11-26,15.027847290039062,0.6104999780654907,28.62049102783203,16.39092254638672,8.061650276184082,3.115997076034546,19.811622619628906,12.123305320739746,15.974772453308105,,19.932809829711914,16.354270935058594,,13.959434509277344,17.377981185913086
2001-11-27,15.726811408996582,0.5740000009536743,28.50022315979004,16.145709991455078,7.935824871063232,3.1470298767089844,19.967145919799805,12.043004989624023,16.051776885986328,,19.50442123413086,16.242511749267578,,13.898865699768066,17.18474769592285
2001-11-28,15.272477149963379,0.5795000195503235,27.297700881958008,15.486701011657715,7.770946025848389,3.026831865310669,18.813274383544922,11.776002883911133,15.820747375488281,,19.216772079467773,16.082321166992188,,14.008275032043457,17.069713592529297
2001-11-29,14.978919982910156,0.5575000047683716,27.56493377685547,15.52501392364502,7.9228057861328125,3.118182420730591,19.094215393066406,11.859126091003418,15.906318664550781,,19.84101676940918,16.197816848754883,,13.93012809753418,17.230754852294922
2001-11-30,15.796710014343262,0.5659999847412109,27.311054229736328,15.685937881469727,8.217851638793945,3.1562089920043945,18.923643112182617,11.828897476196289,16.043214797973633,,19.64823341369629,16.13447380065918,,13.959434509277344,17.207748413085938
2001-12-03,16.00640296936035,0.5245000123977661,26.870128631591797,15.302794456481934,7.723217964172363,3.047374725341797,18.336666107177734,11.720582008361816,15.833528518676758,,19.819589614868164,16.276037216186523,,13.935990333557129,17.327377319335938
2001-12-04,16.91506004333496,0.5964999794960022,27.37785530090332,15.325780868530273,7.697181224822998,3.0198378562927246,18.672786712646484,11.725624084472656,16.124523162841797,,20.19597053527832,16.18290901184082,,13.928176879882812,17.626436233520508
2001-12-05,18.62754249572754,0.5879999995231628,29.048065185546875,16.766199111938477,7.284989833831787,2.9599571228027344,19.57583236694336,11.869199752807617,16.603811264038086,,20.838573455810547,16.216432571411133,,14.059069633483887,17.888696670532227
2001-12-06,18.34795379638672,0.6050000190734863,28.373291015625,17.455432891845703,7.53230619430542,2.9957985877990723,20.25811767578125,11.695392608642578,16.552452087402344,,21.006874084472656,16.141923904418945,,14.104005813598633,17.175540924072266
