Date,SPY
1994-05-19,26.092670440673828
1994-05-20,25.99460792541504
1994-05-23,25.950029373168945
1994-05-24,26.057004928588867
1994-05-25,26.12832260131836
1994-05-26,26.146150588989258
1994-05-27,26.17289924621582
1994-05-31,26.137239456176758
1994-06-01,26.253124237060547
1994-06-02,26.22637367248535
1994-06-03,26.3779354095459
1994-06-06,26.369001388549805
1994-06-07,26.333345413208008
1994-06-08,26.11941909790039
1994-06-09,26.26205062866211
1994-06-10,26.306610107421875
1994-06-13,26.342266082763672
1994-06-14,26.547290802001953
1994-06-15,26.44033432006836
1994-06-16,26.49382972717285
1994-06-17,26.3459415435791
1994-06-20,26.12159538269043
1994-06-21,25.897260665893555
1994-06-22,25.9959716796875
1994-06-23,25.843421936035156
1994-06-24,25.30501365661621
1994-06-27,25.744714736938477
1994-06-28,25.61907386779785
1994-06-29,25.6998348236084
1994-06-30,25.5383243560791
1994-07-01,25.592166900634766
1994-07-05,25.726781845092773
1994-07-06,25.690885543823242
1994-07-07,25.798551559448242
1994-07-08,25.789588928222656
1994-07-11,25.6998348236084
1994-07-12,25.735736846923828
1994-07-13,25.780614852905273
1994-07-14,26.05877685546875
1994-07-15,26.067758560180664
1994-07-18,26.112632751464844
1994-07-19,26.05877685546875
1994-07-20,25.94212532043457
1994-07-21,25.9959716796875
1994-07-22,26.040834426879883
1994-07-25,26.07671356201172
1994-07-26,26.049808502197266
1994-07-27,26.049808502197266
1994-07-28,26.10365104675293
1994-07-29,26.363889694213867
1994-08-01,26.489519119262695
1994-08-02,26.5253963470459
1994-08-03,26.53438377380371
1994-08-04,26.381832122802734
1994-08-05,26.292102813720703
1994-08-08,26.35489845275879
1994-08-09,26.399763107299805
1994-08-10,26.498476028442383
1994-08-11,26.399763107299805
1994-08-12,26.606155395507812
1994-08-15,26.597196578979492
1994-08-16,26.785621643066406
1994-08-17,26.767684936523438
1994-08-18,26.677953720092773
1994-08-19,26.65999984741211
1994-08-22,26.63307762145996
1994-08-23,26.785621643066406
1994-08-24,27.07277488708496
1994-08-25,27.001014709472656
1994-08-26,27.386837005615234
1994-08-29,27.368896484375
1994-08-30,27.440692901611328
1994-08-31,27.368896484375
1994-09-01,27.279151916503906
1994-09-02,27.162527084350586
1994-09-06,27.171491622924805
1994-09-07,27.144559860229492
1994-09-08,27.279151916503906
1994-09-09,26.992023468017578
1994-09-12,26.91126823425293
1994-09-13,26.992023468017578
1994-09-14,27.018936157226562
1994-09-15,27.359933853149414
1994-09-16,27.165224075317383
1994-09-19,27.192293167114258
1994-09-20,26.67770767211914
1994-09-21,26.67770767211914
1994-09-22,26.61450958251953
1994-09-23,26.52421760559082
1994-09-26,26.65966033935547
1994-09-27,26.641597747802734
1994-09-28,26.8492374420166
1994-09-29,26.713815689086914
1994-09-30,26.67770767211914
1994-10-03,26.61450958251953
1994-10-04,26.21727180480957
1994-10-05,26.22629737854004
1994-10-06,26.145051956176758
1994-10-07,26.26242446899414
1994-10-10,26.542299270629883
1994-10-11,26.93951988220215
1994-10-12,26.97562599182129
1994-10-13,27.065898895263672
1994-10-14,27.18326187133789
1994-10-17,27.129108428955078
1994-10-18,27.065898895263672
1994-10-19,27.192293167114258
1994-10-20,27.01174545288086
1994-10-21,26.90340232849121
1994-10-24,26.67770767211914
1994-10-25,26.704788208007812
1994-10-26,26.804094314575195
1994-10-27,26.966596603393555
1994-10-28,27.53536605834961
1994-10-31,27.436063766479492
1994-11-01,27.129108428955078
1994-11-02,26.97562599182129
1994-11-03,27.120079040527344
1994-11-04,26.767972946166992
1994-11-07,26.8492374420166
1994-11-08,27.056880950927734
1994-11-09,27.102014541625977
1994-11-10,26.912431716918945
1994-11-11,26.81313705444336
1994-11-14,27.065898895263672
1994-11-15,26.97562599182129
1994-11-16,27.065898895263672
1994-11-17,26.885343551635742
1994-11-18,26.8492374420166
1994-11-21,26.578393936157227
1994-11-22,26.00059700012207
1994-11-23,26.145051956176758
1994-11-25,26.27143669128418
1994-11-28,26.388809204101562
1994-11-29,26.379785537719727
1994-11-30,26.343658447265625
1994-12-01,26.081863403320312
1994-12-02,26.325624465942383
1994-12-05,26.352689743041992
1994-12-06,26.370759963989258
1994-12-07,26.1811580657959
1994-12-08,25.928380966186523
1994-12-09,26.027692794799805
1994-12-12,26.199207305908203
1994-12-13,26.298521041870117
1994-12-14,26.433956146240234
1994-12-15,26.51517677307129
1994-12-16,26.64472007751465
1994-12-19,26.681114196777344
1994-12-20,26.599212646484375
1994-12-21,26.88129997253418
1994-12-22,26.79941177368164
1994-12-23,26.82671356201172
1994-12-27,26.972314834594727
1994-12-28,26.8358211517334
1994-12-29,26.854019165039062
1994-12-30,26.535524368286133
1995-01-03,26.66291046142578
1995-01-04,26.790307998657227
1995-01-05,26.790307998657227
1995-01-06,26.817602157592773
1995-01-09,26.84491539001465
1995-01-10,26.872220993041992
1995-01-11,26.89041519165039
1995-01-12,26.899499893188477
1995-01-13,27.218013763427734
1995-01-16,27.381818771362305
1995-01-17,27.390911102294922
1995-01-18,27.363611221313477
1995-01-19,27.208911895751953
1995-01-20,27.108816146850586
1995-01-23,27.190710067749023
1995-01-24,27.227115631103516
1995-01-25,27.29991340637207
1995-01-26,27.32720947265625
1995-01-27,27.436403274536133
1995-01-30,27.318103790283203
1995-01-31,27.42731475830078
1995-02-01,27.4182186126709
1995-02-02,27.582008361816406
1995-02-03,27.973312377929688
1995-02-06,28.09160041809082
1995-02-07,28.128009796142578
1995-02-08,28.128009796142578
1995-02-09,28.128009796142578
1995-02-10,28.164403915405273
1995-02-13,28.173511505126953
1995-02-14,28.209915161132812
1995-02-15,28.364601135253906
1995-02-16,28.328203201293945
1995-02-17,28.21901512145996
1995-02-21,28.209915161132812
1995-02-22,28.419204711914062
1995-02-23,28.464702606201172
1995-02-24,28.53750228881836
1995-02-27,28.309995651245117
1995-02-28,28.546606063842773
1995-03-01,28.364601135253906
1995-03-02,28.400991439819336
1995-03-03,28.41010093688965
1995-03-06,28.428314208984375
1995-03-07,28.209915161132812
1995-03-08,28.282712936401367
1995-03-09,28.273605346679688
1995-03-10,28.69217872619629
1995-03-13,28.66490936279297
1995-03-14,28.87421417236328
1995-03-15,28.81960678100586
1995-03-16,28.99250030517578
1995-03-17,29.02135467529297
1995-03-20,29.02135467529297
1995-03-21,28.948137283325195
1995-03-22,28.975595474243164
1995-03-23,28.993907928466797
1995-03-24,29.405609130859375
1995-03-27,29.524555206298828
1995-03-28,29.524555206298828
1995-03-29,29.515403747558594
1995-03-30,29.460498809814453
1995-03-31,29.3415470123291
1995-04-03,29.414749145507812
1995-04-04,29.606901168823242
1995-04-05,29.606901168823242
1995-04-06,29.7166805267334
1995-04-07,29.68923568725586
1995-04-10,29.7441349029541
1995-04-11,29.643489837646484
1995-04-12,29.7441349029541
1995-04-13,29.908815383911133
1995-04-17,29.734989166259766
1995-04-18,29.634349822998047
1995-04-19,29.606901168823242
1995-04-20,29.65264129638672
1995-04-21,29.799015045166016
1995-04-24,30.14669418334961
1995-04-25,30.064353942871094
1995-04-26,30.0917911529541
1995-04-27,30.16499137878418
1995-04-28,30.210739135742188
1995-05-01,30.12839698791504
1995-05-02,30.192447662353516
1995-05-03,30.613317489624023
1995-05-04,30.59501075744629
1995-05-05,30.558412551879883
1995-05-08,30.77798843383789
1995-05-09,30.750537872314453
1995-05-10,30.78716468811035
1995-05-11,30.869489669799805
1995-05-12,30.887781143188477
1995-05-15,31.03415870666504
1995-05-16,31.052465438842773
1995-05-17,30.933530807495117
1995-05-18,30.48522186279297
1995-05-19,30.503515243530273
1995-05-22,30.842029571533203
1995-05-23,31.125661849975586
1995-05-24,31.107349395751953
1995-05-25,31.134807586669922
1995-05-26,30.77798843383789
1995-05-30,30.768835067749023
1995-05-31,31.409284591674805
1995-06-01,31.326946258544922
1995-06-02,31.35438346862793
1995-06-05,31.54652214050293
1995-06-06,31.49162483215332
1995-06-07,31.326946258544922
1995-06-08,31.25373077392578
1995-06-09,31.070770263671875
1995-06-12,31.24460792541504
1995-06-13,31.583131790161133
1995-06-14,31.55567169189453
1995-06-15,31.692903518676758
1995-06-16,31.78701400756836
1995-06-19,32.14591979980469
1995-06-20,32.06309509277344
1995-06-21,32.04469299316406
1995-06-22,32.46802520751953
1995-06-23,32.403621673583984
1995-06-26,32.01708221435547
1995-06-27,31.952667236328125
1995-06-28,32.118324279785156
1995-06-29,32.06309509277344
1995-06-30,32.04469299316406
1995-07-03,32.16432189941406
1995-07-05,32.283973693847656
1995-07-06,32.69807434082031
1995-07-07,32.8453483581543
1995-07-10,32.863746643066406
1995-07-11,32.707298278808594
1995-07-12,33.11222839355469
1995-07-13,33.038612365722656
1995-07-14,33.01100540161133
1995-07-17,33.1950569152832
1995-07-18,32.909767150878906
1995-07-19,32.55084991455078
1995-07-20,32.67048645019531
1995-07-21,32.633663177490234
1995-07-24,32.872962951660156
1995-07-25,33.12143325805664
1995-07-26,33.09383773803711
1995-07-27,33.36990737915039
1995-07-28,33.15822982788086
1995-07-31,33.075408935546875
1995-08-01,33.02018356323242
1995-08-02,32.94658660888672
1995-08-03,32.937374114990234
1995-08-04,32.974185943603516
1995-08-07,33.04780960083008
1995-08-08,33.04780960083008
1995-08-09,33.038612365722656
1995-08-10,32.964962005615234
1995-08-11,32.78093719482422
1995-08-14,33.075408935546875
1995-08-15,33.01100540161133
1995-08-16,33.10301208496094
1995-08-17,33.04780960083008
1995-08-18,33.08461380004883
1995-08-21,32.992591857910156
1995-08-22,33.05699157714844
1995-08-23,32.937374114990234
1995-08-24,32.974185943603516
1995-08-25,33.15822982788086
1995-08-28,33.038612365722656
1995-08-29,33.12143325805664
1995-08-30,33.1950569152832
1995-08-31,33.22265625
1995-09-01,33.36990737915039
1995-09-05,33.68281173706055
1995-09-06,33.74723815917969
1995-09-07,33.765625
1995-09-08,33.894493103027344
1995-09-11,33.98649978637695
1995-09-12,34.14296340942383
1995-09-13,34.29941177368164
1995-09-14,34.61232376098633
1995-09-15,34.60276412963867
1995-09-18,34.473236083984375
1995-09-19,34.6397819519043
1995-09-20,34.80631637573242
1995-09-21,34.51948547363281
1995-09-22,34.528743743896484
1995-09-25,34.473236083984375
1995-09-26,34.46397399902344
1995-09-27,34.43622589111328
1995-09-28,34.69526672363281
1995-09-29,34.630523681640625
1995-10-02,34.454715728759766
1995-10-03,34.49174880981445
1995-10-04,34.454715728759766
1995-10-05,34.556514739990234
1995-10-06,34.584266662597656
1995-10-09,34.29743957519531
1995-10-10,34.278961181640625
1995-10-11,34.38996124267578
1995-10-12,34.60276412963867
1995-10-13,34.71376419067383
1995-10-16,34.5472526550293
1995-10-17,34.778560638427734
1995-10-18,34.88032913208008
1995-10-19,35.046871185302734
1995-10-20,34.834083557128906
1995-10-23,34.76004409790039
1995-10-24,34.797061920166016
1995-10-25,34.51023864746094
1995-10-26,34.19567108154297
1995-10-27,34.454715728759766
1995-10-30,34.67678451538086
1995-10-31,34.528743743896484
1995-11-01,34.80631637573242
1995-11-02,35.02836608886719
1995-11-03,35.074615478515625
1995-11-06,34.954345703125
1995-11-07,34.8248291015625
1995-11-08,35.13937759399414
1995-11-09,35.2689208984375
1995-11-10,35.25041580200195
1995-11-13,35.21338653564453
1995-11-14,34.98209762573242
1995-11-15,35.33366775512695
1995-11-16,35.52797317504883
1995-11-17,35.63901138305664
1995-11-20,35.45395278930664
1995-11-21,35.740760803222656
1995-11-22,35.6297721862793
1995-11-24,35.722267150878906
1995-11-27,35.73151779174805
1995-11-28,36.110843658447266
1995-11-29,36.14785385131836
1995-11-30,36.0645751953125
1995-12-01,36.110843658447266
1995-12-04,36.55495834350586
1995-12-05,36.79551315307617
1995-12-06,36.8787727355957
1995-12-07,36.68448257446289
1995-12-08,36.804752349853516
1995-12-11,36.9620475769043
1995-12-12,36.851009368896484
1995-12-13,37.08232879638672
1995-12-14,36.81401062011719
1995-12-15,36.82749557495117
1995-12-18,36.1199951171875
1995-12-19,36.50166320800781
1995-12-20,36.147911071777344
1995-12-21,36.33407974243164
1995-12-22,36.46443176269531
1995-12-26,36.641292572021484
1995-12-27,36.622684478759766
1995-12-28,36.585445404052734
1995-12-29,36.631988525390625
1996-01-02,37.022987365722656
1996-01-03,37.12540054321289
1996-01-04,36.771636962890625
1996-01-05,36.69716262817383
1996-01-08,36.83681106567383
1996-01-09,36.20375442504883
1996-01-10,35.729000091552734
1996-01-11,35.94310760498047
1996-01-12,35.88725662231445
1996-01-15,35.812782287597656
1996-01-16,36.25030517578125
1996-01-17,36.13859558105469
1996-01-18,36.259639739990234
1996-01-19,36.50166320800781
1996-01-22,36.5109748840332
1996-01-23,36.59475326538086
1996-01-24,36.892662048339844
1996-01-25,36.7623291015625
1996-01-26,37.07882308959961
1996-01-29,37.22779083251953
1996-01-30,37.544307708740234
1996-01-31,37.93529510498047
1996-02-01,38.074928283691406
1996-02-02,37.916683197021484
1996-02-05,38.2238883972168
1996-02-06,38.5869255065918
1996-02-07,38.810359954833984
1996-02-08,39.22929000854492
1996-02-09,39.21998977661133
1996-02-12,39.51786422729492
1996-02-13,39.434085845947266
1996-02-14,39.08961868286133
1996-02-15,38.847618103027344
1996-02-16,38.689334869384766
1996-02-20,38.307655334472656
1996-02-21,38.78245162963867
1996-02-22,39.39684295654297
1996-02-23,39.28514099121094
1996-02-26,38.72657012939453
1996-02-27,38.605560302734375
1996-02-28,38.428680419921875
1996-02-29,38.05632400512695
1996-03-01,38.661407470703125
1996-03-04,38.884849548339844
1996-03-05,39.247901916503906
1996-03-06,38.90345764160156
1996-03-07,39.098941802978516
1996-03-08,37.83290481567383
1996-03-11,38.27041244506836
1996-03-12,37.972530364990234
1996-03-13,38.233192443847656
1996-03-14,38.40077590942383
1996-03-15,38.374961853027344
1996-03-18,39.1136474609375
1996-03-19,39.02949523925781
1996-03-20,38.98273849487305
1996-03-21,38.88922882080078
1996-03-22,38.992088317871094
1996-03-25,38.91728591918945
1996-03-26,39.10430908203125
1996-03-27,38.74898910522461
1996-03-28,38.89857864379883
1996-03-29,38.71156692504883
1996-04-01,39.16041564941406
1996-04-02,39.23521041870117
1996-04-03,39.23521041870117
1996-04-04,39.20716094970703
1996-04-08,38.533905029296875
1996-04-09,38.38431930541992
1996-04-10,37.70170211791992
1996-04-11,37.65495300292969
1996-04-12,38.131832122802734
1996-04-15,38.44975662231445
1996-04-16,38.561946868896484
1996-04-17,38.468448638916016
1996-04-18,38.52456283569336
1996-04-19,38.61807632446289
1996-04-22,38.91728591918945
1996-04-23,39.03886795043945
1996-04-24,38.89857864379883
1996-04-25,39.07625198364258
1996-04-26,39.16041564941406
1996-04-29,39.16041564941406
1996-04-30,39.13235092163086
1996-05-01,39.21650695800781
1996-05-02,38.54326248168945
1996-05-03,38.487178802490234
1996-05-06,38.44975662231445
1996-05-07,38.290802001953125
1996-05-08,38.76769256591797
1996-05-09,38.739627838134766
1996-05-10,39.12300491333008
1996-05-13,39.71209716796875
1996-05-14,39.9552001953125
1996-05-15,39.908451080322266
1996-05-16,39.99259567260742
1996-05-17,40.207672119140625
1996-05-20,40.47884750366211
1996-05-21,40.42273712158203
1996-05-22,40.80610275268555
1996-05-23,40.637813568115234
1996-05-24,40.7967529296875
1996-05-28,40.38534164428711
1996-05-29,40.11417770385742
1996-05-30,40.31986999511719
1996-05-31,40.02064514160156
1996-06-03,40.13285827636719
1996-06-04,40.41338348388672
1996-06-05,40.76871871948242
1996-06-06,40.46949005126953
1996-06-07,40.46949005126953
1996-06-10,40.33859634399414
1996-06-11,40.301177978515625
1996-06-12,40.22636413574219
1996-06-13,40.22636413574219
1996-06-14,40.058067321777344
1996-06-17,40.02998733520508
1996-06-18,39.70274353027344
1996-06-19,39.880401611328125
1996-06-20,39.85237503051758
1996-06-21,40.19512939453125
1996-06-24,40.27030563354492
1996-06-25,40.22330093383789
1996-06-26,39.950706481933594
1996-06-27,40.23271560668945
1996-06-28,40.373714447021484
1996-07-01,40.72152328491211
1996-07-02,40.57112503051758
1996-07-03,40.48653030395508
1996-07-05,39.452510833740234
1996-07-08,39.29269790649414
1996-07-09,39.452510833740234
1996-07-10,39.6123046875
1996-07-11,38.81327819824219
1996-07-12,38.84148406982422
1996-07-15,37.69465637207031
1996-07-16,37.788665771484375
1996-07-17,38.239864349365234
1996-07-18,38.76627731323242
1996-07-19,38.48427963256836
1996-07-22,38.20228958129883
1996-07-23,37.71345138549805
1996-07-24,37.788665771484375
1996-07-25,38.12706756591797
1996-07-26,38.33387756347656
1996-07-29,37.91087341308594
1996-07-30,38.27748489379883
1996-07-31,38.55949020385742
1996-08-01,39.19868850708008
1996-08-02,40.04470443725586
1996-08-05,39.80971908569336
1996-08-06,39.93191146850586
1996-08-07,40.035301208496094
1996-08-08,39.96949005126953
1996-08-09,39.83791732788086
1996-08-12,40.12933349609375
1996-08-13,39.80971908569336
1996-08-14,39.950706481933594
1996-08-15,39.87552261352539
1996-08-16,40.21390151977539
1996-08-19,40.23271560668945
1996-08-20,40.204524993896484
1996-08-21,40.06351852416992
1996-08-22,40.43952178955078
1996-08-23,40.22330093383789
1996-08-26,40.025936126708984
1996-08-27,40.176326751708984
1996-08-28,40.110511779785156
1996-08-29,39.715702056884766
1996-08-30,39.302120208740234
1996-09-03,39.555912017822266
1996-09-04,39.59349822998047
1996-09-05,39.11410140991211
1996-09-06,39.66872024536133
1996-09-09,40.13870620727539
1996-09-10,40.11991882324219
1996-09-11,40.34551239013672
1996-09-12,40.62751007080078
1996-09-13,41.2479248046875
1996-09-16,41.39835739135742
1996-09-17,41.30434799194336
1996-09-18,41.20094299316406
1996-09-19,41.36074447631836
1996-09-20,41.507469177246094
1996-09-23,41.49800491333008
1996-09-24,41.48854446411133
1996-09-25,41.51690673828125
1996-09-26,41.49800491333008
1996-09-27,41.535789489746094
1996-09-30,41.49800491333008
1996-10-01,41.72477340698242
1996-10-02,42.00821304321289
1996-10-03,41.970420837402344
1996-10-04,42.537349700927734
1996-10-07,42.58458709716797
